CODIGO DE CLASE,CODIGO DE FAMILIA,DESCRIPCION DE CLASE
401729,4017,401729-UNIONES DE EXTENSIÓN DE TUBOS
401730,4017,401730-SEMIACOPLAMIENTOS DE TUBERÍA
401731,4017,401731-BRIDA DE JUNTA DE EMPALME PARA TUBOS
401732,4017,401732-BRIDAS CUELLO LARGAS PARA SOLDAR
401733,4017,401733-BOQUILLAS DE TUBOS
401734,4017,401734-BRIDAS DE PLATO
401735,4017,401735-TAPONES PARA TUBOS
401736,4017,401736-ACOPLAMIENTOS REDUCTORES PARA TUBOS
401737,4017,401737-BRIDAS REDUCTORAS PARA TUBOS 
401738,4017,401738-ABRAZADERAS DE REPARACIÓN PARA TUBOS
401739,4017,401739-DISCO DE RUPTURA PARA TUBOS
401740,4017,401740-BRIDA DESLIZANTE PARA TUBOS
401741,4017,401741-BRIDA ENCAJADA POR SOLDADURA PARA TUBOS 
401742,4017,401742-SOCKOLETS PARA TUBOS
401743,4017,401743-ESPACIADORES PARA TUBOS
401744,4017,401744-BRIDAS CIEGAS PARA TUBOS
401745,4017,401745-PIVOTES O UNIONES ROTATIVAS PARA TUBOS
401746,4017,401746-T PARA TUBOS
401747,4017,401747-BRIDA ROSCADA PARA TUBOS
401748,4017,401748-BRIDAS DE INODORO PARA TUBOS
401749,4017,401749-UNIONES PARA TUBOS
401750,4017,401750-BRIDAS CUELLO PARA TUBOS
401751,4017,401751-BRIDA ENCAJADA POR SOLDADURA
401752,4017,401752-Y DE CONEXIÓN PARA TUBOS
401753,4017,401753-ACCESORIOS Y BRIDAS ESPECIALIZADOS PARA TUBOS
401815,4018,401815-TUBOS DE COBRE SOLDADOS
401816,4018,401816-TUBOS DE LATÓN SOLDADOS
401817,4018,401817-TUBOS DE ALUMINIO SOLDADOS
401818,4018,401818-TUBOS DE ACERO SOLDADOS
401819,4018,401819-TUBOS DE ACERO INOXIDABLE SOLDADOS
401820,4018,401820-TUBOS DE COBRE SIN UNIONES
401821,4018,401821-TUBOS DE LATÓN SIN UNIONES
401822,4018,401822-TUBOS DE ALUMINIO SIN UNIONES
401823,4018,401823-TUBOS DE ACERO SIN UNIONES
401824,4018,401824-TUBOS DE ACERO INOXIDABLE SIN UNIONES
401825,4018,401825-TUBOS DE COBRE EXTRUIDOS
401826,4018,401826-TUBOS DE LATÓN EXTRUIDOS
401827,4018,401827-TUBOS DE ALUMINIO EXTRUIDOS
401828,4018,401828-TUBOS DE ACERO EXTRUIDOS
401829,4018,401829-TUBOS DE ACERO INOXIDABLE EXTRUIDOS
401830,4018,401830-TUBERÍAS DE CAUCHO Y PLÁSTICO
401831,4018,401831-ACCESORIOS DE TUBOS
411015,4110,"411015-EQUIPO Y SUMINISTROS PARA LA MEZCLA, LA DISPERSIÓN Y LA HOMOGENEIZACIÓN EN LABORATORIO"
411017,4110,"411017-EQUIPO DE PERFORACIÓN, AMOLADURA, CORTE, TRITURACIÓN Y PRENSADO PARA LABORATORIO"
411018,4110,411018-EQUIPO DE FÍSICA DE ELECTRONES Y DE ESTADO SÓLIDO PARA LABORATORIO
411019,4110,411019-EQUIPO IÓNICO DE LABORATORIO
411024,4110,411024-EQUIPO DE CALEFACCIÓN Y SECADORES PARA LABORATORIO
411025,4110,411025-EQUIPO ENTOMOLÓGICO PARA LABORATORIO Y ACCESORIOS
411026,4110,411026-EQUIPO Y ACCESORIOS PARA LABORATORIO ANIMAL
411027,4110,411027-EQUIPO DE CRISTALOGRAFÍA
411029,4110,411029-EQUIPO DE HISTOLOGÍA
411030,4110,411030-EQUIPO DE ENFRIAMIENTO PARA LABORATORIO
411032,4110,411032-EQUIPO DE LAVADO DE LABORATORIO
411033,4110,411033-EQUIPO DE MECÁNICA DE FLUIDOS
411034,4110,411034-EQUIPO DE ACONDICIONAMIENTO AMBIENTAL PARA LABORATORIO
411035,4110,411035-RECINTOS CERRADOS DE LABORATORIO Y ACCESORIOS
411037,4110,411037-CUBETAS DE LABORATORIO
411038,4110,411038-EQUIPO Y SUMINISTROS PARA LA MEZCLA Y LA AGITACIÓN POR SACUDIDA O VARILLAS EN LABORATORIO
411039,4110,411039-CENTRIFUGADORAS DE LABORATORIO Y ACCESORIOS
411040,4110,411040-EQUIPO DE TOMA DE MUESTRAS
411041,4110,"411041-CONTENEDORES DE RECOGIDA Y TRANSPORTE DE ESPECÍMENES, Y SUMINISTROS"
411042,4110,411042-EQUIPO Y SUMINISTROS DE PURIFICACIÓN DE AGUA PARA LABORATORIO
411043,4110,411043-EQUIPO DE FERMENTACIÓN
411044,4110,411044-EQUIPO DE INCUBACIÓN DE LABORATORIO
411045,4110,411045-ESTUFAS DE LABORATORIO Y ACCESORIOS
411046,4110,411046-HORNOS DE LABORATORIO Y ACCESORIOS
411047,4110,"411047-SECADORAS POR CONGELACIÓN Y LIOFILIZADORES DE LABORATORIO, Y ACCESORIOS"
411048,4110,"411048-EQUIPO Y SUMINISTROS DE LABORATORIO PARA EL VERTIDO, LA DESTILACIÓN, LA EVAPORACIÓN Y LA EXTRACCIÓN"
411049,4110,411049-EQUIPO Y SUMINISTROS DE FILTRADO PARA LABORATORIO
411050,4110,411050-EQUIPO Y SUMINISTROS DE TAMIZADO Y CRIBADO PARA LABORATORIO
411051,4110,411051-BOMBAS Y CONDUCTOS DE LABORATORIO
411052,4110,411052-EQUIPO DE TEÑIDO DE PORTAOBJETOS DE LABORATORIO Y ACCESORIOS
411053,4110,411053-SISTEMAS DE ELECTROFORESIS Y TRANSFERENCIA PARA LABORATORIO Y SUMINISTROS
411055,4110,"411055-KITS Y COMPONENTES DE EXTRACCIÓN, PURIFICACIÓN Y CUANTIFICACIÓN DE ÁCIDOS NUCLEICOS"
411056,4110,411056-PRODUCTOS SECUENCIADORES DE ÁCIDO DESOXIRRIBONUCLEICO (ADN)
411057,4110,411057-MATRICES GÉNICAS
411058,4110,411058-PRODUCTOS DE TRANSCRIPCIÓN Y TRADUCCIÓN IN VITRO
411059,4110,411059-BIBLIOTECAS Y MATERIAL RELACIONADO
411060,4110,411060-SISTEMAS DE ETIQUETADO Y DETECCIÓN DE ÁCIDOS NUCLEICOS
411061,4110,411061-KITS DE ANÁLISIS DE ÁCIDO DESOXIRRIBONUCLEICO (ADN)
411062,4110,"411062-MEDIOS, KITS Y EQUIPO DE PROPAGACIÓN Y TRANSFORMACIÓN DE MICROORGANISMOS"
411063,4110,411063-PRODUCTOS DE REACCIÓN EN CADENA DE LA POLIMERASA (PCR) Y REACCIÓN EN CADENA DE TRANSCRIPTASA INVERSA DE LA POLIMERASA (RT PCR)
411064,4110,"411064-INICIADORES, ENLACES Y ADAPTADORES"
411065,4110,411065-PRODUCTOS DE EXPRESIÓN PROTEÍNICA
411066,4110,411066-VECTORES
411067,4110,411067-EQUIPOS Y ACCESORIOS DE LABORATORIO BOTÁNICO
411115,4111,411115-INSTRUMENTOS DE MEDICIÓN DEL PESO
411116,4111,"411116-INSTRUMENTOS DE MEDIDA DE LONGITUD, ESPESOR O DISTANCIA"
411117,4111,411117-INSTRUMENTOS Y ACCESORIOS DE VISIÓN Y OBSERVACIÓN
411118,4111,411118-EQUIPO DE EXAMEN NO DESTRUCTIVO
411119,4111,411119-INSTRUMENTOS INDICADORES Y DE REGISTRO
411121,4111,411121-TRANSDUCTORES
411122,4111,411122-INSTRUMENTOS DE MEDIDA DE TEMPERATURA Y CALOR
411123,4111,411123-INSTRUMENTOS DE MEDICIÓN DE LA HUMEDAD
411124,4111,411124-INSTRUMENTOS DE MEDIDA Y CONTROL DE LA PRESIÓN
411125,4111,411125-INSTRUMENTOS DE MEDICIÓN Y OBSERVACIÓN DEL CAUDAL DE FLUIDOS
411126,4111,411126-EQUIPO DE MONITORIZACIÓN Y COMPROBACIÓN HIGIÉNICA
411127,4111,411127-EQUIPO PARA SEMILLAS Y PIENSOS
411128,4111,411128-EQUIPO E INSTRUMENTOS RELACIONADOS CON EL TRANSPORTE
411129,4111,411129-EQUIPO E INSTRUMENTOS DE NAVEGACIÓN
411130,4111,411130-INSTRUMENTOS DE SUMINISTROS EVALUACIÓN QUÍMICA
411131,4111,411131-ANALIZADORES Y MONITORES DE GAS
411133,4111,"411133-ANALIZADORES DE LÍQUIDOS, SÓLIDOS Y ELEMENTOS"
411134,4111,411134-INSTRUMENTOS DE EVALUACIÓN NUCLEAR
411136,4111,411136-EQUIPO DE MEDICIÓN Y COMPROBACIÓN ELÉCTRICA
411137,4111,411137-INSTRUMENTOS DE MEDICIÓN Y COMPROBACIÓN DE COMUNICACIÓN ELECTRÓNICA
411138,4111,"411138-INSTRUMENTOS GEOFÍSICOS, GEOTÉCNICOS E HIDROLÓGICOS"
411139,4111,411139-EQUIPO PARA MEDICIÓN DE SUELOS
411140,4111,411140-EQUIPO DE MEDIDA DE ROCAS Y ESTRATOS
411141,4111,411141-INSTRUMENTOS SISMOLÓGICOS
411142,4111,411142-INSTRUMENTOS DE AGRIMENSIÓN
411143,4111,411143-INSTRUMENTOS HIDROLÓGICOS
411144,4111,411144-INSTRUMENTOS METEOROLÓGICOS
411145,4111,411145-INSTRUMENTOS MECÁNICOS
411146,4111,"411146-INSTRUMENTOS DE VERIFICACIÓN DE METALES, METALURGIA Y MATERIALES ESTRUCTURALES"
411147,4111,"411147-INSTRUMENTOS PARA COMPROBACIÓN DE PAPEL, MADERA Y TEJIDOS"
411148,4111,411148-INSTRUMENTOS PARA COMPROBACIÓN DE CERÁMICA Y VIDRIO
411151,4111,411151-INSTRUMENTOS PARA COMPROBACIÓN DE CARBÓN Y MINERAL
411152,4111,411152-SISTEMAS Y COMPONENTES DE RADAR Y SONAR
411153,4111,411153-EQUIPO DE GENERACIÓN Y MEDICIÓN DE LUZ Y ONDAS
411154,4111,411154-EQUIPO ESPECTROSCÓPICO
411155,4111,411155-EQUIPO DE GENERACIÓN Y MEDICIÓN DE SONIDO
411156,4111,411156-INSTRUMENTOS Y ACCESORIOS DE MEDICIÓN ELECTROQUÍMICA
411157,4111,411157-INSTRUMENTOS Y ACCESORIOS DE MEDICIÓN CROMATOGRÁFICA
411158,4111,"411158-ANALIZADORES, ACCESORIOS Y SUMINISTROS CLÍNICOS Y DIAGNÓSTICOS"
411160,4111,411160-REACTIVOS DE ANALIZADORES CLÍNICOS Y DIAGNÓSTICOS
411161,4111,"411161-KITS DE ENSAYOS MANUALES, CONTROLES DE CALIDAD, CALIBRADORES Y NORMATIVAS"
411162,4111,411162-SUMINISTROS Y EQUIPO PARA LUGARES DE TRATAMIENTO DE PACIENTES
411163,4111,411163-COMPROBADORES DE PUNTO DE INFLAMACIÓN PARA LABORATORIO
411164,4111,411164-INSTRUMENTOS DE MEDICIÓN DE LA ACELERACIÓN Y LA VIBRACIÓN
411165,4111,411165-PIEZAS Y ACCESORIOS DE INSTRUMENTOS
411215,4112,411215-EQUIPO Y SUMINISTROS DE PIPETAS Y MANIPULACIÓN DE LÍQUIDOS
411216,4112,411216-PUNTAS DE PIPETA
411217,4112,411217-TUBOS DE ENSAYO
411218,4112,411218-ARTÍCULOS DE VIDRIO O PLÁSTICO Y SUMINISTROS GENERALES DE LABORATORIO
411220,4112,411220-JERINGUILLAS DE LABORATORIO O DE MUESTREO
411221,4112,411221-SUMINISTROS DE CULTIVO DE TEJIDO Y CRIBADO DE ALTA DEFINICIÓN
411222,4112,411222-CRISOLES
411223,4112,411223-PROTECTORES Y REVESTIMIENTOS DE BANCO DE LABORATORIO
411224,4112,411224-INSTRUMENTOS DE LABORATORIO
411225,4112,"411225-CORCHOS, TAPONES Y ACCESORIOS DE LABORATORIO"
411226,4112,411226-PORTAOBJETOS DE LABORATORIO Y SUMINISTROS
411227,4112,411227-CINTAS Y ETIQUETAS DE LABORATORIO
411228,4112,"411228-ESTANTES, SOPORTES Y BANDEJAS DE LABORATORIO"
411230,4112,411230-DESECADORES Y DESECANTES DE LABORATORIO
411231,4112,411231-SUMINISTROS DE DIÁLISIS PARA LABORATORIO
411232,4112,411232-ESPECÍMENES PRESERVADOS Y SUMINISTROS
411233,4112,411233-CONTENEDORES Y ARMARIOS DE ALMACENAMIENTO GENERAL PARA LABORATORIO
411234,4112,411234-DISPOSITIVOS DE DOSIFICACIÓN
421215,4212,421215-EQUIPO VETERINARIO
421216,4212,421216-PRODUCTOS VETERINARIOS
421217,4212,421217-MOBILIARIO CLÍNICO VETERINARIO
421218,4212,421218-EQUIPO Y SUMINISTROS PARA INSEMINACIÓN ARTIFICIAL VETERINARIA
421315,4213,421315-VESTUARIO PARA PACIENTES
421316,4213,421316-VESTUARIO PARA EL PERSONAL SANITARIO Y ARTÍCULOS RELACIONADOS
421317,4213,421317-PRENDAS TEXTILES QUIRÚRGICAS
421321,4213,421321-ROPA BLANCA DEL HOSPITAL
421322,4213,421322-GUANTES Y ACCESORIOS MÉDICOS
421415,4214,421415-BOLAS DE ALGODÓN Y COPITOS APLICADORES
421416,4214,421416-PALANGANAS Y BACINILLAS DE CAMA Y ORINALES Y EQUIPOS DE INGRESO
421417,4214,421417-PRODUCTOS PARA LA PREVENCIÓN DE DECÚBITO
421418,4214,421418-EQUIPO DE ELECTROTERAPIA
421419,4214,421419-SUMINISTROS PARA LA ADMINISTRACIÓN DE ENEMA
421420,4214,"421420-INSTRUMENTOS DE GRADO BAJO ""FLOOR GRADE"""
421421,4214,421421-PRODUCTOS DE TERAPIA DE FRÍO Y DE CALOR
421422,4214,421422-PRODUCTOS DE HIDROTERAPIA
421423,4214,421423-PRODUCTOS DE DOCUMENTACIÓN MÉDICA
421424,4214,421424-PRODUCTOS MÉDICOS DE VACÍO O DE SUCCIÓN
421425,4214,421425-AGUJAS DE INYECCIÓN Y ASPIRACIÓN Y ACCESORIOS
421426,4214,421426-JERINGAS Y ACCESORIOS
421427,4214,421427-SUMINISTROS UROLÓGICOS
421428,4214,421428-SUMINISTROS Y EQUIPOS PARA TERAPIA VASCULAR Y DE COMPRESIÓN
421429,4214,421429-CORRECCIÓN DE LA VISIÓN O GAFAS COSMÉTICAS Y PRODUCTOS RELACIONADOS
421431,4214,421431-EQUIPO Y SUMINISTROS DE OBSTETRICIA Y GINECOLOGÍA
421432,4214,421432-EQUIPO Y SUMINISTROS DE TRATAMIENTO DE LA FERTILIDAD Y LA ESTERILIDAD
421433,4214,421433-EQUIPO Y SUMINISTROS DE QUIMIOTERAPIA
421434,4214,421434-EQUIPO Y SUMINISTROS DE CONTROL DE HIPERHIDROSIS
421435,4214,421435-PRODUCTOS Y ACCESORIOS DE OTORRINOLARINGOLOGÍA
421436,4214,421436-SUJECIONES Y ACCESORIOS
421437,4214,421437-SISTEMAS Y ACCESORIOS DE FOTOTERAPIA
421438,4214,421438-INSTRUMENTOS Y SUMINISTROS Y EQUIPOS PARA LA MEDICIÓN DE PRESIÓN UROLÓGICA
421439,4214,421439-PRODUCTOS PARA LA INCONTINENCIA FECAL
421440,4214,421440-PARTES Y ACCESORIOS PARA DISPOSITIVOS AUDITIVOS EXTERNOS
421441,4214,421441-PRODUCTOS PARA DRENAJE DE LA CAVIDAD PLEURAL
421442,4214,421442-EQUIPO DE ACUPUNTURA
421443,4214,421443-PRODUCTOS DE CONTRA PULSACIÓN EXTERNA
421515,4215,421515-SUMINISTROS Y EQUIPOS DE ODONTOLOGÍA COSMÉTICA
421516,4215,421516-INSTRUMENTOS Y DISPOSITIVOS DENTALES Y DE SUBESPECIALIDAD
421517,4215,421517-MUEBLES PARA LA CLÍNICA DENTAL
421518,4215,421518-RELLENOS Y ACABADOS DENTALES Y SUMINISTROS PARA PULIR
421519,4215,421519-EQUIPO Y SUMINISTROS PARA HIGIENE DENTAL Y CUIDADO PREVENTIVO
421520,4215,421520-EQUIPO Y SUMINISTROS PARA HACER IMÁGENES DENTALES
421521,4215,421521-EQUIPO Y SUMINISTROS DENTALES PARA IMPRESIÓN Y FORMAR
421522,4215,421522-EQUIPO Y SUMINISTROS DENTALES DE LABORATORIO Y DE ESTERILIZACIÓN
421523,4215,"421523-LÁSERES Y EQUIPO DE ILUMINACIÓN Y FIBRA ÓPTICA PARA ODONTOLOGÍA, Y SUMINISTROS"
421524,4215,421524-MATERIALES DENTALES
421525,4215,421525-SUMINISTROS DENTALES GENERALES
421526,4215,421526-SUMINISTROS ESPECÍFICOS A LA OPERACIÓN DENTAL
421527,4215,421527-EQUIPO Y SUMINISTROS ORTODONCIA Y PROSTODÓNTICOS
421528,4215,421528-EQUIPO Y SUMINISTRO PERIODONTAL
421615,4216,421615-EQUIPO DE DIÁLISIS PERITONEAL Y DE EQUILIBRIO Y SUMINISTROS
421616,4216,421616-EQUIPO DE HEMODIÁLISIS EXTRACORPÓREA Y SUMINISTROS
421617,4216,421617-EQUIPO DE HEMOFILTRACIÓN Y SUMINISTROS
421618,4216,421618-EQUIPO Y SUMINISTROS DE TERAPIA RENAL SUSTITUTIVA CONTINUA (CRRT)
421619,4216,421619-EQUIPO Y SUMINISTROS PARA AFÉRESIS TERAPÉUTICA
421715,4217,421715-PRODUCTOS DE SERVICIO MÉDICO DE URGENCIA EN LA GESTIÓN DE DESASTRE
421716,4217,"421716-PRODUCTOS DE SACAR, INMOVILIZAR Y TRASLADAR DE SERVICIOS MÉDICOS DE URGENCIA"
421717,4217,421717-MANTAS DE SERVICIOS MÉDICOS DE URGENCIA
421718,4217,421718-EQUIPO DE SERVICIOS MÉDICOS DE URGENCIA DE GESTIÓN DEL VÍA DE AIRE
421719,4217,421719-CAJAS O BOLSAS DE ALMACENAJE PARA SERVICIOS MÉDICOS DE URGENCIA
421720,4217,421720-KITS PARA LOS SERVICIOS MÉDICOS DE URGENCIAS Y CAMPO
421721,4217,421721-PRODUCTOS DE RESUCITACIÓN DE SERVICIOS MÉDICOS DE EMERGENCIA
421722,4217,421722-SUMINISTROS DE SERVICIOS MÉDICOS DE EMERGENCIA
421815,4218,421815-EVALUACIÓN DIAGNÓSTICA Y PRODUCTOS DE EXAMEN DE USO GENERAL
421816,4218,421816-UNIDADES DE PRESIÓN SANGUÍNEA Y PRODUCTOS RELACIONADOS
421817,4218,421817-UNIDADES DE ELECTROCARDIOGRAFÍA (ECG) Y PRODUCTOS RELACIONADOS
421818,4218,421818-OXÍMETROS DE PULSO
421819,4218,421819-UNIDADES DE CONTROL DE CUIDADO INTENSO Y PRODUCTOS RELACIONADOS
421820,4218,421820-ESPECULO Y SCOPIOS Y ACCESORIOS PARA USO DEL RECONOCIMIENTO DIAGNÓSTICO MÉDICO
421821,4218,421821-ESTETOSCOPIO Y PRODUCTOS RELACIONADOS
421822,4218,421822-TERMÓMETROS MÉDICOS Y ACCESORIOS
421823,4218,421823-PRODUCTOS DEL EXAMEN NEUROLÓGICO
421824,4218,421824-PRODUCTOS PARA PROBAR EL OÍR
421825,4218,421825-METROS DE FUNCIÓN NASAL
421826,4218,421826-LÁMPARAS O LUCES DE EXAMEN MÉDICO
421827,4218,421827-DISPOSITIVOS DE MEDICIÓN DE TALLA DE EXAMEN MÉDICO
421828,4218,421828-BÁSCULAS MÉDICAS DE PESO
421829,4218,421829-MESAS DE EXAMEN DE ESPECIALIDAD Y PRODUCTOS RELACIONADOS
421830,4218,421830-PRODUCTOS DE EXAMEN DIAGNÓSTICO OFTÁLMICO
421831,4218,421831-MEDIDORES DE LA CAPACIDAD GUSTATIVA
421832,4218,421832-EQUIPO Y SUMINISTROS DE ALERGOLOGÍA
421833,4218,421833-ACCESORIOS DE UNIDADES DE EXAMEN DE OTORRINOLARINGOLOGÍA Y PRODUCTOS RELACIONADOS
421915,4219,421915-MANEJO DE MATERIALES DE FACILIDAD MÉDICA Y EQUIPO DE DISTRIBUCIÓN
421916,4219,421916-SISTEMAS DE CONSTRUCCIÓN DE FACILIDAD MÉDICA
421917,4219,421917-PRODUCTOS DE GAS DE HOSPITAL
421918,4219,421918-CAMAS DE PACIENTE Y ACCESORIOS
421919,4219,421919-ARMARIOS CLÍNICOS
421920,4219,421920-MESAS DE EXAMEN O DE PROCEDIMIENTO CLÍNICO
421921,4219,421921-ASIENTOS Y TABURETES CLÍNICOS Y PRODUCTOS RELACIONADOS
421922,4219,421922-PRODUCTOS PARA TRANSPORTE DE PACIENTE
421923,4219,421923-ELEVADORES DE PACIENTE
421924,4219,421924-TRANSPORTE DE EQUIPO MÉDICO Y TRASLADO DE PRODUCTOS
421925,4219,421925-PROTECTORES PARA EQUIPO MÉDICO
421926,4219,421926-DISPOSITIVOS DE DOSIFICACIÓN Y MEDICIÓN DE MEDICAMENTOS Y SUMINISTROS
422015,4220,422015-SISTEMAS DE TOMOGRAFÍA INFORMATIZADA (TAC O CT) MÉDICA Y PRODUCTOS RELACIONADOS
422016,4220,422016-PRODUCTOS DE RESONANCIA MAGNÉTICA (MRI) MÉDICA
422017,4220,422017-PRODUCTOS DE HACER IMÁGENES DE ULTRASONIDO MÉDICO Y DE DOPPLER Y DE ECO
422018,4220,422018-PRODUCTOS RADIOGRÁFICOS DE DIAGNÓSTICO MÉDICO
422019,4220,422019-FUENTES DE ILUMINACIÓN Y EQUIPO DE VISIÓN DE PELÍCULA RADIOGRÁFICA MÉDICA
422020,4220,422020-CÁMARAS MÉDICAS GAMMA DE DIAGNÓSTICO Y PRODUCTOS RELACIONADOS
422021,4220,422021-PRODUCTOS DE BRAQUITERAPIA
422022,4220,422022-PRODUCTOS DE RADIACIÓN GAMMA
422023,4220,422023-PRODUCTOS DE ACELERADOR LINEAL DE TERAPIA DE RADIACIÓN DE INTENSIDAD MODULADA (IMRT) MÉDICA
422024,4220,422024-EQUIPO DE TOMOGRAFÍA POR EMISIÓN DE POSITRONES (PET) MÉDICA Y PRODUCTOS RELACIONADOS
422025,4220,422025-EQUIPO DE TOMOGRAFÍA INFORMATIZADA POR EMISIÓN DE FOTONES SIMPLES (SPECT) MÉDICA Y PRODUCTOS RELACIONADOS
422026,4220,422026-PRODUCTOS DE ADMINISTRACIÓN DE RADIOISÓTOPOS Y RADIOIMUNOTERAPIA
422027,4220,422027-PRODUCTOS DE RADIOTERAPIA TELE TERAPIA
422029,4220,422029-EQUIPO RADIOGRÁFICO MÉDICO DE BAJO CONSUMO ELÉCTRICO
422030,4220,422030-ACELERADORES MÉDICOS LINEALES Y PRODUCTOS RELACIONADOS
422031,4220,422031-INSTRUMENTOS RADIO BIOLÓGICOS
422032,4220,422032-SIMULADORES DE RADIOTERAPIA
422033,4220,422033-SISTEMAS MÉDICOS ESTEREOTÁCTICA
422034,4220,422034-PRODUCTOS PARA HACER IMÁGENES VASCULARES Y PARA CARDIOLOGÍA INTERVENCIONISTA Y LABORATORIOS DE CATETERIZACIÓN CARDIACA
422035,4220,422035-MARCAPASOS CARDIACOS O PRODUCTOS RELACIONADOS
422036,4220,422036-PRODUCTOS DE ARCHIVAR Y INFORMACIÓN DE TOMA DE IMÁGENES RADIOLÓGICOS MÉDICOS
422037,4220,422037-SUMINISTROS Y EQUIPO DE PROCESADO DE TOMA DE IMÁGENES MÉDICOS
422038,4220,422038-AUXILIOS DE POSICIONAMIENTO RADIOLÓGICO MÉDICO
422039,4220,422039-PRODUCTOS PARA CONTROLAR O DETECTAR RADIACIÓN MÉDICA
422040,4220,422040-PRODUCTOS DE PROTECCIÓN Y RESGUARDO RADIOLÓGICO MÉDICO
422041,4220,422041-EQUIPO CALIENTE DE LABORATORIO Y PRODUCTOS RELACIONADOS PARA MEDICINA NUCLEAR
422115,4221,422115-AYUDA DE AMBULACIÓN Y TRASLADO Y POSICIONAR PARA PERSONAS FÍSICAMENTE DISCAPACITADAS
422116,4221,422116-BAÑO Y AYUDAS DE BAÑO PARA PERSONAS FÍSICAMENTE DISCAPACITADAS
422117,4221,422117-AYUDAS DE COMUNICACIÓN PARA PERSONAS FÍSICAMENTE DISCAPACITADAS
422118,4221,422118-AYUDA PARA VESTIRSE Y ASEARSE PARA PERSONAS FÍSICAMENTE DISCAPACITADAS
422119,4221,422119-AYUDA DE PREPARACIÓN DE COMIDA Y BEBIDA Y ALIMENTOS PARA PERSONAS FÍSICAMENTE DISCAPACITADAS
422120,4221,422120-CUIDADO DE LA CASA Y AYUDA PARA EL CUIDADO DE LA CASA PARA PERSONAS FÍSICAMENTE DISCAPACITADAS
422121,4221,422121-APARATOS DE TIEMPO LIBRE Y RECREO PARA PERSONAS FÍSICAMENTE DISCAPACITADAS
422122,4221,422122-AUXILIO DE MANEJO DE MEDICAMENTOS PARA PERSONAS FÍSICAMENTE DISCAPACITADAS
422123,4221,422123-AYUDA PARA LLEGAR O AGARRAR PARA PERSONAS FÍSICAMENTE DISCAPACITADAS
422215,4222,422215-ACCESORIOS Y CATÉTERES Y CÁNULAS INTRAVENOSAS Y ARTERIALES
422216,4222,422216-TUBERÍA Y JUEGOS DE ADMINISTRACIÓN ARTERIAL O INTRAVENOSO Y PRODUCTOS RELACIONADOS
422217,4222,422217-BOLSAS DE INFUSIÓN Y RECIPIENTES Y PRODUCTOS RELACIONADOS INTRAVENOSOS Y ARTERIALES
422218,4222,422218-APARATOS PARA POSICIONAR AGUJA Y CATÉTER INTRAVENOSO O ARTERIAL
422219,4222,422219-PRODUCTOS DE REGULACIÓN Y MEDIDA DEL FLUJO INTRAVENOSO O ARTERIAL
422220,4222,"422220-BOMBAS DE INFUSION INTRAVENOSA, ASI COMO SUS ANALIZADORES, SENSORES Y ACCESORIOS"
422221,4222,422221-SISTEMAS DE TRANSPORTE Y SUSPENSIÓN DE EQUIPO ARTERIAL Y INTRAVENOSO
422222,4222,422222-SISTEMAS DE INYECTAR Y RETIRAR INTRAVENOSOS SIN AGUJA
422223,4222,422223-PRODUCTOS DE TRANSFUSIÓN Y ADMINISTRACIÓN DE SANGRE
422315,4223,422315-SUMINISTROS Y EQUIPO DE ALIMENTACIÓN ENTERAL
422316,4223,422316-ACCESORIOS O DISPOSITIVOS DE ACCESO DE JEJUNOSTOMÍA Y GASTRONOMÍA
422317,4223,422317-TUBOS NASO-ENTÉRICOS
422318,4223,422318-FÓRMULAS Y PRODUCTOS PARA APOYO NUTRITIVO
422319,4223,422319-EQUIPO Y SUMINISTROS DE LACTANCIA MATERNA
422320,4223,"422320-TRITURADORES DE PASTILLAS, CORTAPASTILLAS Y PRODUCTOS RELACIONADOS"
422415,4224,422415-SUMINISTROS DE VACIADO DE ESCAYOLA Y TABLILLAS
422416,4224,422416-EQUIPO Y PIEZAS Y ACCESORIOS DE VACIADO DE ESCAYOLA
422417,4224,422417-PRODUCTOS BLANDOS ORTOPÉDICOS PARA LA EXTREMIDAD INFERIOR
422418,4224,422418-PRODUCTOS BLANDO ORTOPÉDICOS PARA EL TORSO Y EXTREMIDAD SUPERIOR
422419,4224,422419-SUMINISTROS DE TABLILLAS DINÁMICAS Y BATANGAS
422420,4224,"422420-DISPOSITIVOS, ACCESORIOS Y SUMINISTROS PROTÉSICOS"
422421,4224,422421-SUMINISTROS Y ACCESORIOS DE TRACCIÓN ORTOPÉDICA
422423,4224,422423-EQUIPO Y SUMINISTROS ORTOPÉDICOS
422515,4225,422515-PRODUCTOS DE TERAPIA Y EVALUACIÓN SENSORIA Y PERCEPTUAL Y DEXTERIDAD Y COGNITIVA
422516,4225,422516-EQUIPO Y DISPOSITIVOS DE EJERCICIO DE REHABILITACIÓN
422517,4225,422517-PRODUCTOS PARA ENTRENAMIENTO DEL MODO DE ANDAR
422518,4225,422518-EQUIPO PARA HACER DURA EL TRABAJO PARA REHABILITACIÓN O TERAPIA
422615,4226,422615-SUMINISTROS Y INSTRUMENTOS PARA DISECCIÓN DE PATOLOGÍA
422616,4226,422616-SUMINISTROS Y EQUIPO DE AUTOPSIA
422617,4226,422617-MUEBLES DE AUTOPSIA
422618,4226,422618-EQUIPO Y SUMINISTROS DE TRANSPORTE Y ALMACENAJE DEL CADÁVER
